,pct,crime,year,count,crime_category,pct_2
33937,67,VEHICLE AND TRAFFIC LAWS              ,2007,89.0,misdemeanor,
33938,68,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,4.0,misdemeanor,
33939,68,MISDEMEANOR SEX CRIMES (4),2007,33.0,misdemeanor,
33940,68,MISDEMEANOR DANGEROUS DRUGS  (1),2007,332.0,misdemeanor,
33941,68,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,34.0,misdemeanor,
33942,68,PETIT LARCENY                         ,2007,945.0,misdemeanor,
33943,68,ASSAULT 3 AND RELATED OFFENSES        ,2007,381.0,misdemeanor,
33944,68,INTOXICATED & IMPAIRED DRIVING              ,2007,173.0,misdemeanor,
33945,68,VEHICLE AND TRAFFIC LAWS              ,2007,64.0,misdemeanor,
33946,69,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,12.0,misdemeanor,
33947,69,MISDEMEANOR SEX CRIMES (4),2007,64.0,misdemeanor,
33948,69,MISDEMEANOR DANGEROUS DRUGS  (1),2007,715.0,misdemeanor,
33949,69,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,62.0,misdemeanor,
33950,69,PETIT LARCENY                         ,2007,500.0,misdemeanor,
33951,69,ASSAULT 3 AND RELATED OFFENSES        ,2007,608.0,misdemeanor,
33952,69,INTOXICATED & IMPAIRED DRIVING              ,2007,81.0,misdemeanor,
33953,69,VEHICLE AND TRAFFIC LAWS              ,2007,27.0,misdemeanor,
33954,70,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,28.0,misdemeanor,
33955,70,MISDEMEANOR SEX CRIMES (4),2007,112.0,misdemeanor,
33956,70,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1323.0,misdemeanor,
33957,70,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,142.0,misdemeanor,
33958,70,PETIT LARCENY                         ,2007,1135.0,misdemeanor,
33959,70,ASSAULT 3 AND RELATED OFFENSES        ,2007,985.0,misdemeanor,
33960,70,INTOXICATED & IMPAIRED DRIVING              ,2007,120.0,misdemeanor,
33961,70,VEHICLE AND TRAFFIC LAWS              ,2007,67.0,misdemeanor,
33962,71,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,22.0,misdemeanor,
33963,71,MISDEMEANOR SEX CRIMES (4),2007,77.0,misdemeanor,
33964,71,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1432.0,misdemeanor,
33965,71,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,123.0,misdemeanor,
33966,71,PETIT LARCENY                         ,2007,895.0,misdemeanor,
33967,71,ASSAULT 3 AND RELATED OFFENSES        ,2007,909.0,misdemeanor,
33968,71,INTOXICATED & IMPAIRED DRIVING              ,2007,78.0,misdemeanor,
33969,71,VEHICLE AND TRAFFIC LAWS              ,2007,54.0,misdemeanor,
33970,72,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,19.0,misdemeanor,
33971,72,MISDEMEANOR SEX CRIMES (4),2007,69.0,misdemeanor,
33972,72,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1140.0,misdemeanor,
33973,72,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,58.0,misdemeanor,
33974,72,PETIT LARCENY                         ,2007,698.0,misdemeanor,
33975,72,ASSAULT 3 AND RELATED OFFENSES        ,2007,728.0,misdemeanor,
33976,72,INTOXICATED & IMPAIRED DRIVING              ,2007,186.0,misdemeanor,
33977,72,VEHICLE AND TRAFFIC LAWS              ,2007,56.0,misdemeanor,
33978,73,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,26.0,misdemeanor,
33979,73,MISDEMEANOR SEX CRIMES (4),2007,113.0,misdemeanor,
33980,73,MISDEMEANOR DANGEROUS DRUGS  (1),2007,3160.0,misdemeanor,
33981,73,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,281.0,misdemeanor,
33982,73,PETIT LARCENY                         ,2007,816.0,misdemeanor,
33983,73,ASSAULT 3 AND RELATED OFFENSES        ,2007,1209.0,misdemeanor,
33984,73,INTOXICATED & IMPAIRED DRIVING              ,2007,108.0,misdemeanor,
33985,73,VEHICLE AND TRAFFIC LAWS              ,2007,78.0,misdemeanor,
33986,75,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,54.0,misdemeanor,
33987,75,MISDEMEANOR SEX CRIMES (4),2007,174.0,misdemeanor,
33988,75,MISDEMEANOR DANGEROUS DRUGS  (1),2007,3443.0,misdemeanor,
33989,75,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,227.0,misdemeanor,
33990,75,PETIT LARCENY                         ,2007,1616.0,misdemeanor,
33991,75,ASSAULT 3 AND RELATED OFFENSES        ,2007,2094.0,misdemeanor,
33992,75,INTOXICATED & IMPAIRED DRIVING              ,2007,191.0,misdemeanor,
33993,75,VEHICLE AND TRAFFIC LAWS              ,2007,152.0,misdemeanor,
33994,76,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,22.0,misdemeanor,
33995,76,MISDEMEANOR SEX CRIMES (4),2007,18.0,misdemeanor,
33996,76,MISDEMEANOR DANGEROUS DRUGS  (1),2007,575.0,misdemeanor,
33997,76,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,45.0,misdemeanor,
33998,76,PETIT LARCENY                         ,2007,462.0,misdemeanor,
33999,76,ASSAULT 3 AND RELATED OFFENSES        ,2007,249.0,misdemeanor,
34000,76,INTOXICATED & IMPAIRED DRIVING              ,2007,98.0,misdemeanor,
34001,76,VEHICLE AND TRAFFIC LAWS              ,2007,33.0,misdemeanor,
34002,77,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,14.0,misdemeanor,
34003,77,MISDEMEANOR SEX CRIMES (4),2007,75.0,misdemeanor,
34004,77,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2205.0,misdemeanor,
34005,77,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,112.0,misdemeanor,
34006,77,PETIT LARCENY                         ,2007,878.0,misdemeanor,
34007,77,ASSAULT 3 AND RELATED OFFENSES        ,2007,916.0,misdemeanor,
34008,77,INTOXICATED & IMPAIRED DRIVING              ,2007,78.0,misdemeanor,
34009,77,VEHICLE AND TRAFFIC LAWS              ,2007,55.0,misdemeanor,
34010,78,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,17.0,misdemeanor,
34011,78,MISDEMEANOR SEX CRIMES (4),2007,29.0,misdemeanor,
34012,78,MISDEMEANOR DANGEROUS DRUGS  (1),2007,202.0,misdemeanor,
34013,78,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,22.0,misdemeanor,
34014,78,PETIT LARCENY                         ,2007,722.0,misdemeanor,
34015,78,ASSAULT 3 AND RELATED OFFENSES        ,2007,262.0,misdemeanor,
34016,78,INTOXICATED & IMPAIRED DRIVING              ,2007,67.0,misdemeanor,
34017,78,VEHICLE AND TRAFFIC LAWS              ,2007,24.0,misdemeanor,
34018,79,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,30.0,misdemeanor,
34019,79,MISDEMEANOR SEX CRIMES (4),2007,86.0,misdemeanor,
34020,79,MISDEMEANOR DANGEROUS DRUGS  (1),2007,2448.0,misdemeanor,
34021,79,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,108.0,misdemeanor,
34022,79,PETIT LARCENY                         ,2007,1068.0,misdemeanor,
34023,79,ASSAULT 3 AND RELATED OFFENSES        ,2007,1021.0,misdemeanor,
34024,79,INTOXICATED & IMPAIRED DRIVING              ,2007,136.0,misdemeanor,
34025,79,VEHICLE AND TRAFFIC LAWS              ,2007,71.0,misdemeanor,
34026,81,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,9.0,misdemeanor,
34027,81,MISDEMEANOR SEX CRIMES (4),2007,80.0,misdemeanor,
34028,81,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1334.0,misdemeanor,
34029,81,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,92.0,misdemeanor,
34030,81,PETIT LARCENY                         ,2007,697.0,misdemeanor,
34031,81,ASSAULT 3 AND RELATED OFFENSES        ,2007,701.0,misdemeanor,
34032,81,INTOXICATED & IMPAIRED DRIVING              ,2007,79.0,misdemeanor,
34033,81,VEHICLE AND TRAFFIC LAWS              ,2007,41.0,misdemeanor,
34034,83,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,33.0,misdemeanor,
34035,83,MISDEMEANOR SEX CRIMES (4),2007,104.0,misdemeanor,
34036,83,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1987.0,misdemeanor,
34037,83,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,104.0,misdemeanor,
34038,83,PETIT LARCENY                         ,2007,659.0,misdemeanor,
34039,83,ASSAULT 3 AND RELATED OFFENSES        ,2007,1007.0,misdemeanor,
34040,83,INTOXICATED & IMPAIRED DRIVING              ,2007,60.0,misdemeanor,
34041,83,VEHICLE AND TRAFFIC LAWS              ,2007,68.0,misdemeanor,
34042,84,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,4.0,misdemeanor,
34043,84,MISDEMEANOR SEX CRIMES (4),2007,36.0,misdemeanor,
34044,84,MISDEMEANOR DANGEROUS DRUGS  (1),2007,268.0,misdemeanor,
34045,84,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,46.0,misdemeanor,
34046,84,PETIT LARCENY                         ,2007,1378.0,misdemeanor,
34047,84,ASSAULT 3 AND RELATED OFFENSES        ,2007,417.0,misdemeanor,
34048,84,INTOXICATED & IMPAIRED DRIVING              ,2007,104.0,misdemeanor,
34049,84,VEHICLE AND TRAFFIC LAWS              ,2007,65.0,misdemeanor,
34050,88,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,33.0,misdemeanor,
34051,88,MISDEMEANOR SEX CRIMES (4),2007,30.0,misdemeanor,
34052,88,MISDEMEANOR DANGEROUS DRUGS  (1),2007,562.0,misdemeanor,
34053,88,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,38.0,misdemeanor,
34054,88,PETIT LARCENY                         ,2007,1191.0,misdemeanor,
34055,88,ASSAULT 3 AND RELATED OFFENSES        ,2007,324.0,misdemeanor,
34056,88,INTOXICATED & IMPAIRED DRIVING              ,2007,45.0,misdemeanor,
34057,88,VEHICLE AND TRAFFIC LAWS              ,2007,42.0,misdemeanor,
34058,90,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,15.0,misdemeanor,
34059,90,MISDEMEANOR SEX CRIMES (4),2007,66.0,misdemeanor,
34060,90,MISDEMEANOR DANGEROUS DRUGS  (1),2007,781.0,misdemeanor,
34061,90,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,45.0,misdemeanor,
34062,90,PETIT LARCENY                         ,2007,1069.0,misdemeanor,
34063,90,ASSAULT 3 AND RELATED OFFENSES        ,2007,588.0,misdemeanor,
34064,90,INTOXICATED & IMPAIRED DRIVING              ,2007,47.0,misdemeanor,
34065,90,VEHICLE AND TRAFFIC LAWS              ,2007,63.0,misdemeanor,
34066,94,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,7.0,misdemeanor,
34067,94,MISDEMEANOR SEX CRIMES (4),2007,17.0,misdemeanor,
34068,94,MISDEMEANOR DANGEROUS DRUGS  (1),2007,109.0,misdemeanor,
34069,94,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,16.0,misdemeanor,
34070,94,PETIT LARCENY                         ,2007,476.0,misdemeanor,
34071,94,ASSAULT 3 AND RELATED OFFENSES        ,2007,271.0,misdemeanor,
34072,94,INTOXICATED & IMPAIRED DRIVING              ,2007,101.0,misdemeanor,
34073,94,VEHICLE AND TRAFFIC LAWS              ,2007,32.0,misdemeanor,
34074,100,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,5.0,misdemeanor,
34075,100,MISDEMEANOR SEX CRIMES (4),2007,18.0,misdemeanor,
34076,100,MISDEMEANOR DANGEROUS DRUGS  (1),2007,181.0,misdemeanor,
34077,100,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,23.0,misdemeanor,
34078,100,PETIT LARCENY                         ,2007,292.0,misdemeanor,
34079,100,ASSAULT 3 AND RELATED OFFENSES        ,2007,326.0,misdemeanor,
34080,100,INTOXICATED & IMPAIRED DRIVING              ,2007,44.0,misdemeanor,
34081,100,VEHICLE AND TRAFFIC LAWS              ,2007,9.0,misdemeanor,
34082,101,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,10.0,misdemeanor,
34083,101,MISDEMEANOR SEX CRIMES (4),2007,42.0,misdemeanor,
34084,101,MISDEMEANOR DANGEROUS DRUGS  (1),2007,898.0,misdemeanor,
34085,101,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,73.0,misdemeanor,
34086,101,PETIT LARCENY                         ,2007,389.0,misdemeanor,
34087,101,ASSAULT 3 AND RELATED OFFENSES        ,2007,491.0,misdemeanor,
34088,101,INTOXICATED & IMPAIRED DRIVING              ,2007,50.0,misdemeanor,
34089,101,VEHICLE AND TRAFFIC LAWS              ,2007,10.0,misdemeanor,
34090,102,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,18.0,misdemeanor,
34091,102,MISDEMEANOR SEX CRIMES (4),2007,73.0,misdemeanor,
34092,102,MISDEMEANOR DANGEROUS DRUGS  (1),2007,455.0,misdemeanor,
34093,102,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,80.0,misdemeanor,
34094,102,PETIT LARCENY                         ,2007,906.0,misdemeanor,
34095,102,ASSAULT 3 AND RELATED OFFENSES        ,2007,760.0,misdemeanor,
34096,102,INTOXICATED & IMPAIRED DRIVING              ,2007,197.0,misdemeanor,
34097,102,VEHICLE AND TRAFFIC LAWS              ,2007,68.0,misdemeanor,
34098,103,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,55.0,misdemeanor,
34099,103,MISDEMEANOR SEX CRIMES (4),2007,59.0,misdemeanor,
34100,103,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1266.0,misdemeanor,
34101,103,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,159.0,misdemeanor,
34102,103,PETIT LARCENY                         ,2007,1073.0,misdemeanor,
34103,103,ASSAULT 3 AND RELATED OFFENSES        ,2007,846.0,misdemeanor,
34104,103,INTOXICATED & IMPAIRED DRIVING              ,2007,95.0,misdemeanor,
34105,103,VEHICLE AND TRAFFIC LAWS              ,2007,71.0,misdemeanor,
34106,104,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,10.0,misdemeanor,
34107,104,MISDEMEANOR SEX CRIMES (4),2007,61.0,misdemeanor,
34108,104,MISDEMEANOR DANGEROUS DRUGS  (1),2007,522.0,misdemeanor,
34109,104,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,84.0,misdemeanor,
34110,104,PETIT LARCENY                         ,2007,1140.0,misdemeanor,
34111,104,ASSAULT 3 AND RELATED OFFENSES        ,2007,619.0,misdemeanor,
34112,104,INTOXICATED & IMPAIRED DRIVING              ,2007,85.0,misdemeanor,
34113,104,VEHICLE AND TRAFFIC LAWS              ,2007,87.0,misdemeanor,
34114,105,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,21.0,misdemeanor,
34115,105,MISDEMEANOR SEX CRIMES (4),2007,55.0,misdemeanor,
34116,105,MISDEMEANOR DANGEROUS DRUGS  (1),2007,921.0,misdemeanor,
34117,105,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,41.0,misdemeanor,
34118,105,PETIT LARCENY                         ,2007,860.0,misdemeanor,
34119,105,ASSAULT 3 AND RELATED OFFENSES        ,2007,837.0,misdemeanor,
34120,105,INTOXICATED & IMPAIRED DRIVING              ,2007,83.0,misdemeanor,
34121,105,VEHICLE AND TRAFFIC LAWS              ,2007,112.0,misdemeanor,
34122,106,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,9.0,misdemeanor,
34123,106,MISDEMEANOR SEX CRIMES (4),2007,44.0,misdemeanor,
34124,106,MISDEMEANOR DANGEROUS DRUGS  (1),2007,659.0,misdemeanor,
34125,106,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,51.0,misdemeanor,
34126,106,PETIT LARCENY                         ,2007,952.0,misdemeanor,
34127,106,ASSAULT 3 AND RELATED OFFENSES        ,2007,687.0,misdemeanor,
34128,106,INTOXICATED & IMPAIRED DRIVING              ,2007,82.0,misdemeanor,
34129,106,VEHICLE AND TRAFFIC LAWS              ,2007,56.0,misdemeanor,
34130,107,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,19.0,misdemeanor,
34131,107,MISDEMEANOR SEX CRIMES (4),2007,40.0,misdemeanor,
34132,107,MISDEMEANOR DANGEROUS DRUGS  (1),2007,220.0,misdemeanor,
34133,107,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,38.0,misdemeanor,
34134,107,PETIT LARCENY                         ,2007,869.0,misdemeanor,
34135,107,ASSAULT 3 AND RELATED OFFENSES        ,2007,500.0,misdemeanor,
34136,107,INTOXICATED & IMPAIRED DRIVING              ,2007,63.0,misdemeanor,
34137,107,VEHICLE AND TRAFFIC LAWS              ,2007,59.0,misdemeanor,
34138,108,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,15.0,misdemeanor,
34139,108,MISDEMEANOR SEX CRIMES (4),2007,75.0,misdemeanor,
34140,108,MISDEMEANOR DANGEROUS DRUGS  (1),2007,242.0,misdemeanor,
34141,108,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,39.0,misdemeanor,
34142,108,PETIT LARCENY                         ,2007,979.0,misdemeanor,
34143,108,ASSAULT 3 AND RELATED OFFENSES        ,2007,524.0,misdemeanor,
34144,108,INTOXICATED & IMPAIRED DRIVING              ,2007,183.0,misdemeanor,
34145,108,VEHICLE AND TRAFFIC LAWS              ,2007,63.0,misdemeanor,
34146,109,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,24.0,misdemeanor,
34147,109,MISDEMEANOR SEX CRIMES (4),2007,50.0,misdemeanor,
34148,109,MISDEMEANOR DANGEROUS DRUGS  (1),2007,282.0,misdemeanor,
34149,109,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,43.0,misdemeanor,
34150,109,PETIT LARCENY                         ,2007,1852.0,misdemeanor,
34151,109,ASSAULT 3 AND RELATED OFFENSES        ,2007,671.0,misdemeanor,
34152,109,INTOXICATED & IMPAIRED DRIVING              ,2007,186.0,misdemeanor,
34153,109,VEHICLE AND TRAFFIC LAWS              ,2007,76.0,misdemeanor,
34154,110,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,22.0,misdemeanor,
34155,110,MISDEMEANOR SEX CRIMES (4),2007,84.0,misdemeanor,
34156,110,MISDEMEANOR DANGEROUS DRUGS  (1),2007,452.0,misdemeanor,
34157,110,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,145.0,misdemeanor,
34158,110,PETIT LARCENY                         ,2007,1611.0,misdemeanor,
34159,110,ASSAULT 3 AND RELATED OFFENSES        ,2007,713.0,misdemeanor,
34160,110,INTOXICATED & IMPAIRED DRIVING              ,2007,104.0,misdemeanor,
34161,110,VEHICLE AND TRAFFIC LAWS              ,2007,54.0,misdemeanor,
34162,111,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,9.0,misdemeanor,
34163,111,MISDEMEANOR SEX CRIMES (4),2007,15.0,misdemeanor,
34164,111,MISDEMEANOR DANGEROUS DRUGS  (1),2007,155.0,misdemeanor,
34165,111,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,45.0,misdemeanor,
34166,111,PETIT LARCENY                         ,2007,661.0,misdemeanor,
34167,111,ASSAULT 3 AND RELATED OFFENSES        ,2007,234.0,misdemeanor,
34168,111,INTOXICATED & IMPAIRED DRIVING              ,2007,61.0,misdemeanor,
34169,111,VEHICLE AND TRAFFIC LAWS              ,2007,42.0,misdemeanor,
34170,112,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,5.0,misdemeanor,
34171,112,MISDEMEANOR SEX CRIMES (4),2007,23.0,misdemeanor,
34172,112,MISDEMEANOR DANGEROUS DRUGS  (1),2007,184.0,misdemeanor,
34173,112,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,23.0,misdemeanor,
34174,112,PETIT LARCENY                         ,2007,959.0,misdemeanor,
34175,112,ASSAULT 3 AND RELATED OFFENSES        ,2007,259.0,misdemeanor,
34176,112,INTOXICATED & IMPAIRED DRIVING              ,2007,61.0,misdemeanor,
34177,112,VEHICLE AND TRAFFIC LAWS              ,2007,53.0,misdemeanor,
34178,113,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,44.0,misdemeanor,
34179,113,MISDEMEANOR SEX CRIMES (4),2007,62.0,misdemeanor,
34180,113,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1095.0,misdemeanor,
34181,113,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,197.0,misdemeanor,
34182,113,PETIT LARCENY                         ,2007,1317.0,misdemeanor,
34183,113,ASSAULT 3 AND RELATED OFFENSES        ,2007,966.0,misdemeanor,
34184,113,INTOXICATED & IMPAIRED DRIVING              ,2007,59.0,misdemeanor,
34185,113,VEHICLE AND TRAFFIC LAWS              ,2007,120.0,misdemeanor,
34186,114,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,51.0,misdemeanor,
34187,114,MISDEMEANOR SEX CRIMES (4),2007,86.0,misdemeanor,
34188,114,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1220.0,misdemeanor,
34189,114,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,170.0,misdemeanor,
34190,114,PETIT LARCENY                         ,2007,1813.0,misdemeanor,
34191,114,ASSAULT 3 AND RELATED OFFENSES        ,2007,962.0,misdemeanor,
34192,114,INTOXICATED & IMPAIRED DRIVING              ,2007,123.0,misdemeanor,
34193,114,VEHICLE AND TRAFFIC LAWS              ,2007,52.0,misdemeanor,
34194,115,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,27.0,misdemeanor,
34195,115,MISDEMEANOR SEX CRIMES (4),2007,98.0,misdemeanor,
34196,115,MISDEMEANOR DANGEROUS DRUGS  (1),2007,936.0,misdemeanor,
34197,115,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,217.0,misdemeanor,
34198,115,PETIT LARCENY                         ,2007,1114.0,misdemeanor,
34199,115,ASSAULT 3 AND RELATED OFFENSES        ,2007,919.0,misdemeanor,
34200,115,INTOXICATED & IMPAIRED DRIVING              ,2007,236.0,misdemeanor,
34201,115,VEHICLE AND TRAFFIC LAWS              ,2007,159.0,misdemeanor,
34202,116,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,,misdemeanor,
34203,116,MISDEMEANOR SEX CRIMES (4),2007,,misdemeanor,
34204,116,MISDEMEANOR DANGEROUS DRUGS  (1),2007,,misdemeanor,
34205,116,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,,misdemeanor,
34206,116,PETIT LARCENY                         ,2007,,misdemeanor,
34207,116,ASSAULT 3 AND RELATED OFFENSES        ,2007,,misdemeanor,
34208,116,INTOXICATED & IMPAIRED DRIVING              ,2007,,misdemeanor,
34209,116,VEHICLE AND TRAFFIC LAWS              ,2007,,misdemeanor,
34210,120,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,16.0,misdemeanor,
34211,120,MISDEMEANOR SEX CRIMES (4),2007,99.0,misdemeanor,
34212,120,MISDEMEANOR DANGEROUS DRUGS  (1),2007,1674.0,misdemeanor,
34213,120,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,183.0,misdemeanor,
34214,120,PETIT LARCENY                         ,2007,1381.0,misdemeanor,
34215,120,ASSAULT 3 AND RELATED OFFENSES        ,2007,1236.0,misdemeanor,
34216,120,INTOXICATED & IMPAIRED DRIVING              ,2007,177.0,misdemeanor,
34217,120,VEHICLE AND TRAFFIC LAWS              ,2007,60.0,misdemeanor,
34218,121,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,,misdemeanor,
34219,121,MISDEMEANOR SEX CRIMES (4),2007,,misdemeanor,
34220,121,MISDEMEANOR DANGEROUS DRUGS  (1),2007,,misdemeanor,
34221,121,MISDEMEANOR DANGEROUS WEAPONS (5)               ,2007,,misdemeanor,
34222,121,PETIT LARCENY                         ,2007,,misdemeanor,
34223,121,ASSAULT 3 AND RELATED OFFENSES        ,2007,,misdemeanor,
34224,121,INTOXICATED & IMPAIRED DRIVING              ,2007,,misdemeanor,
34225,121,VEHICLE AND TRAFFIC LAWS              ,2007,,misdemeanor,
34226,122,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,2007,47.0,misdemeanor,
34227,122,MISDEMEANOR SEX CRIMES (4),2007,56.0,misdemeanor,
34228,122,MISDEMEANOR DANGEROUS DRUGS  (1),2007,310.0,misdemeanor,
